"DeviceID","EpochTimestamp","Timestamp","State","WaterTemperature","AirHumidity"
"myDevice","1667829732675","2022-11-07T14:02:12.675Z","Not Brewing","81.262989118023555","77.630241033007962"
"myDevice","1667829730661","2022-11-07T14:02:10.661Z","Not Brewing","83.0700964997654","64.9636803161944"
"myDevice","1667829728660","2022-11-07T14:02:08.66Z","Not Brewing","97.241577473705732","64.636371250043709"
"myDevice","1667829726647","2022-11-07T14:02:06.647Z","Not Brewing","89.247801501741435","71.433794862977209"
"myDevice","1667829724637","2022-11-07T14:02:04.637Z","Not Brewing","95.655652759556176","73.061535803456621"
"myDevice","1667829722630","2022-11-07T14:02:02.63Z","Not Brewing","84.378531690225373","71.298336404754181"
"myDevice","1667829720618","2022-11-07T14:02:00.618Z","Not Brewing","99.224984582108476","77.971923527838527"
"myDevice","1667829718608","2022-11-07T14:01:58.608Z","Not Brewing","83.834512701609569","62.6161287601938"
"myDevice","1667829716604","2022-11-07T14:01:56.604Z","Not Brewing","92.159392851970921","60.175552959190433"
"myDevice","1667829714594","2022-11-07T14:01:54.594Z","Not Brewing","94.70811386417526","66.77265054763545"
"myDevice","1667829712593","2022-11-07T14:01:52.593Z","Not Brewing","81.003328921787485","77.735240840350954"
"myDevice","1667829710582","2022-11-07T14:01:50.582Z","Not Brewing","87.067512962561992","67.0975592874544"
"myDevice","1667829708578","2022-11-07T14:01:48.578Z","Not Brewing","99.6793145633491","72.500113562014377"
"myDevice","1667829706568","2022-11-07T14:01:46.568Z","Not Brewing","83.0723656350038","61.145019820077586"
"myDevice","1667829704553","2022-11-07T14:01:44.553Z","Not Brewing","92.0699206507933","63.877608956183721"
"myDevice","1667829702553","2022-11-07T14:01:42.553Z","Not Brewing","92.817283075396162","71.056568478891478"
"myDevice","1667829700551","2022-11-07T14:01:40.551Z","Not Brewing","97.818628250322917","77.859865602017578"
"myDevice","1667829698544","2022-11-07T14:01:38.544Z","Not Brewing","92.982760936678673","63.160271260591884"
"myDevice","1667829696536","2022-11-07T14:01:36.536Z","Not Brewing","80.838666940630461","66.374594146558167"
"myDevice","1667829694522","2022-11-07T14:01:34.522Z","Not Brewing","89.859438725940322","61.326708279176863"
"myDevice","1667829692516","2022-11-07T14:01:32.516Z","Not Brewing","90.075034806732631","73.183514814662146"
"myDevice","1667829690503","2022-11-07T14:01:30.503Z","Not Brewing","96.358002254684422","78.644249952422371"
"myDevice","1667829688493","2022-11-07T14:01:28.493Z","Not Brewing","84.088030258591644","76.316999869566956"
"myDevice","1667829686491","2022-11-07T14:01:26.491Z","Not Brewing","83.429058352057083","63.777727537849877"
"myDevice","1667829684481","2022-11-07T14:01:24.481Z","Not Brewing","95.590712824527941","75.425791766730939"
"myDevice","1667829682474","2022-11-07T14:01:22.474Z","Not Brewing","88.4834339630971","60.639240153318646"
"myDevice","1667829680462","2022-11-07T14:01:20.462Z","Not Brewing","97.366170024118972","62.490066345875434"
"myDevice","1667829678453","2022-11-07T14:01:18.453Z","Not Brewing","85.099419380067815","69.295583307823975"
"myDevice","1667829676440","2022-11-07T14:01:16.44Z","Not Brewing","85.867903070827282","61.2079876587413"
"myDevice","1667829674430","2022-11-07T14:01:14.43Z","Not Brewing","84.706363199368923","69.73327053832557"
"myDevice","1667829672420","2022-11-07T14:01:12.42Z","Not Brewing","95.074544100683838","63.375863258876308"
"myDevice","1667829670420","2022-11-07T14:01:10.42Z","Not Brewing","81.49151417200666","77.828304841475529"
"myDevice","1667829668412","2022-11-07T14:01:08.412Z","Not Brewing","84.242540741797683","62.939635267765567"
"myDevice","1667829666398","2022-11-07T14:01:06.398Z","Not Brewing","90.529609243449514","64.0840960797064"
"myDevice","1667829664388","2022-11-07T14:01:04.388Z","Not Brewing","81.768285978572109","65.473553286668988"
"myDevice","1667829662378","2022-11-07T14:01:02.378Z","Not Brewing","80.738953052806693","64.185346727708293"
"myDevice","1667829660371","2022-11-07T14:01:00.371Z","Not Brewing","96.032842795000988","64.272543934507055"
"myDevice","1667829658363","2022-11-07T14:00:58.363Z","Not Brewing","80.112336218518791","67.939565339848215"
"myDevice","1667829656359","2022-11-07T14:00:56.359Z","Not Brewing","85.000732490784941","70.833787984745484"
"myDevice","1667829654349","2022-11-07T14:00:54.349Z","Not Brewing","86.751359620946857","74.701718059033411"
"myDevice","1667829652343","2022-11-07T14:00:52.343Z","Not Brewing","85.1586355436529","61.960674361967854"
"myDevice","1667829650330","2022-11-07T14:00:50.33Z","Not Brewing","88.816172421723763","64.6899588296063"
"myDevice","1667829648327","2022-11-07T14:00:48.327Z","Not Brewing","96.430644425244083","60.670433955075559"
"myDevice","1667829646317","2022-11-07T14:00:46.317Z","Not Brewing","87.220176461658326","68.574457190231868"
"myDevice","1667829644312","2022-11-07T14:00:44.312Z","Not Brewing","88.63350111023955","76.065699711311865"
"myDevice","1667829642306","2022-11-07T14:00:42.306Z","Not Brewing","95.7870731280652","78.281176094599985"
"myDevice","1667829640300","2022-11-07T14:00:40.3Z","Not Brewing","88.106708553134169","77.172591926761541"
"myDevice","1667829638290","2022-11-07T14:00:38.29Z","Not Brewing","95.620937533679765","68.233368703971777"
"myDevice","1667829636277","2022-11-07T14:00:36.277Z","Not Brewing","93.25589120110007","69.994595860019132"
"myDevice","1667829634264","2022-11-07T14:00:34.264Z","Not Brewing","81.68908530469912","69.790600493059259"
"myDevice","1667829632252","2022-11-07T14:00:32.252Z","Not Brewing","84.984132482402345","79.081013882238381"
"myDevice","1667829630244","2022-11-07T14:00:30.244Z","Not Brewing","89.67626686780693","70.675864110980172"
"myDevice","1667829628243","2022-11-07T14:00:28.243Z","Not Brewing","98.807448711475558","78.373846888654086"
"myDevice","1667829626235","2022-11-07T14:00:26.235Z","Not Brewing","84.787736943608266","78.515171603405165"
"myDevice","1667829624225","2022-11-07T14:00:24.225Z","Not Brewing","92.7467589806665","69.112713502895886"
"myDevice","1667829622212","2022-11-07T14:00:22.212Z","Not Brewing","81.97064763361135","67.716785258016273"
"myDevice","1667829620199","2022-11-07T14:00:20.199Z","Not Brewing","82.325935067632727","65.132929099950445"
"myDevice","1667829618186","2022-11-07T14:00:18.186Z","Not Brewing","82.595605959232046","67.325507455477634"
"myDevice","1667829616184","2022-11-07T14:00:16.184Z","Not Brewing","87.826232804966793","69.7311445596142"
"myDevice","1667829614177","2022-11-07T14:00:14.177Z","Not Brewing","89.86941438704099","76.704681449677736"
"myDevice","1667829612165","2022-11-07T14:00:12.165Z","Not Brewing","95.04512004600565","68.570643581244553"
"myDevice","1667829610155","2022-11-07T14:00:10.155Z","Not Brewing","97.770756143570736","77.173854171679068"
"myDevice","1667829608145","2022-11-07T14:00:08.145Z","Not Brewing","82.755491483435435","68.228062592973544"
"myDevice","1667829606135","2022-11-07T14:00:06.135Z","Not Brewing","84.780420537190452","70.953804797634945"
"myDevice","1667829604123","2022-11-07T14:00:04.123Z","Not Brewing","89.262328229571835","68.58329431806132"
"myDevice","1667829602115","2022-11-07T14:00:02.115Z","Not Brewing","82.872505124152283","71.655432452927755"
"myDevice","1667829600107","2022-11-07T14:00:00.107Z","Not Brewing","96.599119265944893","78.15928689871204"
"myDevice","1667829598094","2022-11-07T13:59:58.094Z","Not Brewing","96.644102035334541","77.4305685718584"
"myDevice","1667829596083","2022-11-07T13:59:56.083Z","Not Brewing","98.21634715647528","66.984599470610448"
"myDevice","1667829594080","2022-11-07T13:59:54.08Z","Not Brewing","82.088290037972314","65.602175942252288"
"myDevice","1667829592075","2022-11-07T13:59:52.075Z","Not Brewing","95.606749306963863","73.96225406649485"
"myDevice","1667829590073","2022-11-07T13:59:50.073Z","Not Brewing","84.14688865264192","67.4266611692129"
"myDevice","1667829588061","2022-11-07T13:59:48.061Z","Not Brewing","81.447634208077318","66.561688699026874"
"myDevice","1667829586055","2022-11-07T13:59:46.055Z","Not Brewing","82.815950121102517","60.455688006480756"
"myDevice","1667829584043","2022-11-07T13:59:44.043Z","Not Brewing","86.066473357594219","70.46173986196348"
"myDevice","1667829582030","2022-11-07T13:59:42.03Z","Not Brewing","86.333718838655841","73.74402411206502"
"myDevice","1667829580027","2022-11-07T13:59:40.027Z","Not Brewing","97.262724324252375","61.550542672343262"
"myDevice","1667829578017","2022-11-07T13:59:38.017Z","Not Brewing","95.990488679638091","60.65491057848692"
"myDevice","1667829576013","2022-11-07T13:59:36.013Z","Not Brewing","86.44078895108035","78.529923657474967"
"myDevice","1667829574003","2022-11-07T13:59:34.003Z","Not Brewing","89.676507375053546","69.846107709229685"
"myDevice","1667829572003","2022-11-07T13:59:32.003Z","Not Brewing","99.67225917175459","61.864797176451177"
"myDevice","1667829569993","2022-11-07T13:59:29.993Z","Not Brewing","94.9771121759083","64.933045084076"
"myDevice","1667829567985","2022-11-07T13:59:27.985Z","Not Brewing","96.44113970333845","68.37282709607878"
"myDevice","1667829565974","2022-11-07T13:59:25.974Z","Not Brewing","86.585058740654631","66.597143550151372"
"myDevice","1667829563964","2022-11-07T13:59:23.964Z","Not Brewing","90.986400477145764","71.286207938671524"
"myDevice","1667829561958","2022-11-07T13:59:21.958Z","Not Brewing","83.0848947765044","68.882375121366437"
"myDevice","1667829559953","2022-11-07T13:59:19.953Z","brewing","86.226503943433983","77.361161474149654"
"myDevice","1667829557949","2022-11-07T13:59:17.949Z","brewing","80.082176828091221","65.566774712136379"
"myDevice","1667829555939","2022-11-07T13:59:15.939Z","brewing","92.415593081218944","63.560512784823729"
"myDevice","1667829553936","2022-11-07T13:59:13.936Z","brewing","80.8076008995659","77.926044513974546"
"myDevice","1667829551929","2022-11-07T13:59:11.929Z","brewing","98.780002970404368","62.864124473115837"
"myDevice","1667829549926","2022-11-07T13:59:09.926Z","brewing","89.851872491983983","73.146348362333967"
"myDevice","1667829547911","2022-11-07T13:59:07.911Z","brewing","98.081095828987159","74.39725462505632"
"myDevice","1667829545897","2022-11-07T13:59:05.897Z","brewing","94.077073827948212","79.171000267021427"
"myDevice","1667829543883","2022-11-07T13:59:03.883Z","brewing","92.45085306171255","73.152241716469121"
"myDevice","1667829541876","2022-11-07T13:59:01.876Z","brewing","82.187227388589974","79.232996023679689"
"myDevice","1667829539862","2022-11-07T13:58:59.862Z","brewing","88.112701921079434","63.597416039820594"
"myDevice","1667829537853","2022-11-07T13:58:57.853Z","brewing","98.678371236826692","72.821624313664017"
"myDevice","1667829535844","2022-11-07T13:58:55.844Z","brewing","84.208816381850482","65.748342979473549"
"myDevice","1667829533829","2022-11-07T13:58:53.829Z","brewing","89.130792639430666","74.727779213709425"
"myDevice","1667829531828","2022-11-07T13:58:51.828Z","brewing","99.091891529075269","68.569271183700366"
"myDevice","1667829529825","2022-11-07T13:58:49.825Z","brewing","83.8788534690669","67.544314050450353"
"myDevice","1667829527819","2022-11-07T13:58:47.819Z","brewing","90.570555566291034","75.497662790167965"
"myDevice","1667829525817","2022-11-07T13:58:45.817Z","brewing","86.919129900156832","77.983272882470516"
"myDevice","1667829523805","2022-11-07T13:58:43.805Z","brewing","95.2061322487134","70.816840648229316"
"myDevice","1667829521805","2022-11-07T13:58:41.805Z","brewing","91.4469887707142","68.659885102885184"
"myDevice","1667829519791","2022-11-07T13:58:39.791Z","Not Brewing","82.635211747097316","71.13421428660024"
"myDevice","1667829517786","2022-11-07T13:58:37.786Z","Not Brewing","86.790511882433378","70.690538310902966"
"myDevice","1667829515774","2022-11-07T13:58:35.774Z","Not Brewing","86.296257674112226","71.1450405930376"
"myDevice","1667829513773","2022-11-07T13:58:33.773Z","Not Brewing","93.58626621914523","72.387151406271272"
"myDevice","1667829511767","2022-11-07T13:58:31.767Z","Not Brewing","97.693032888794633","67.637194391777641"
"myDevice","1667829509763","2022-11-07T13:58:29.763Z","Not Brewing","84.903575265786046","60.097597321533954"
"myDevice","1667829507753","2022-11-07T13:58:27.753Z","Not Brewing","84.0391621278514","78.20590237125"
"myDevice","1667829505750","2022-11-07T13:58:25.75Z","Not Brewing","99.981413726074109","67.219900049861963"
"myDevice","1667829503746","2022-11-07T13:58:23.746Z","Not Brewing","89.679011686116766","61.256364368839122"
"myDevice","1667829501746","2022-11-07T13:58:21.746Z","Not Brewing","91.659337551817629","76.46674509295427"
"myDevice","1667829499733","2022-11-07T13:58:19.733Z","Not Brewing","81.06565151734543","65.204597867667275"
"myDevice","1667829497731","2022-11-07T13:58:17.731Z","Not Brewing","83.25861610464213","66.917240741682434"
"myDevice","1667829495725","2022-11-07T13:58:15.725Z","Not Brewing","87.054331922091","77.271915115628246"
"myDevice","1667829493710","2022-11-07T13:58:13.71Z","Not Brewing","93.485826889737211","75.5410368538077"
"myDevice","1667829491709","2022-11-07T13:58:11.709Z","Not Brewing","86.380760891862579","65.080353766937009"
"myDevice","1667829489706","2022-11-07T13:58:09.706Z","Not Brewing","94.4560280507409","77.288047607048327"
"myDevice","1667829487703","2022-11-07T13:58:07.703Z","Not Brewing","94.1379880026017","61.466184388371758"
"myDevice","1667829485693","2022-11-07T13:58:05.693Z","Not Brewing","92.424487529855313","66.829428300505342"
"myDevice","1667829483685","2022-11-07T13:58:03.685Z","Not Brewing","88.101758263571526","71.980040287317507"
"myDevice","1667829481681","2022-11-07T13:58:01.681Z","Not Brewing","84.50827345055211","78.425358511749607"
"myDevice","1667829479674","2022-11-07T13:57:59.674Z","Not Brewing","80.8151999145559","76.552100847263148"
"myDevice","1667829477659","2022-11-07T13:57:57.659Z","Not Brewing","88.900159056785114","77.101536668301236"
"myDevice","1667829475656","2022-11-07T13:57:55.656Z","Not Brewing","98.546543590371172","64.347428784639078"
"myDevice","1667829473655","2022-11-07T13:57:53.655Z","brewing","97.7806575786934","79.629241723495525"
"myDevice","1667829471644","2022-11-07T13:57:51.644Z","brewing","86.409490220237956","68.879179984145082"
"myDevice","1667829469641","2022-11-07T13:57:49.641Z","brewing","82.952264210243456","78.181619485282113"
"myDevice","1667829467628","2022-11-07T13:57:47.628Z","brewing","86.734950017774977","65.425611530458909"
"myDevice","1667829465625","2022-11-07T13:57:45.625Z","brewing","92.7259911167184","64.379641821805535"
"myDevice","1667829463623","2022-11-07T13:57:43.623Z","brewing","84.138552820517233","66.363540641940688"
"myDevice","1667829461617","2022-11-07T13:57:41.617Z","brewing","98.417115576760125","60.534847530538791"
"myDevice","1667829459607","2022-11-07T13:57:39.607Z","brewing","97.701714307551484","73.911878204163713"
"myDevice","1667829457599","2022-11-07T13:57:37.599Z","brewing","85.597057524634067","65.760822392717216"
"myDevice","1667829455584","2022-11-07T13:57:35.584Z","brewing","96.0841185187599","61.132513655886413"
"myDevice","1667829453583","2022-11-07T13:57:33.583Z","brewing","90.857061859425457","61.596487678616107"
"myDevice","1667829451578","2022-11-07T13:57:31.578Z","brewing","88.892443659623964","78.598964950218388"
"myDevice","1667829449571","2022-11-07T13:57:29.571Z","brewing","97.961470154440633","62.110035334102506"
"myDevice","1667829447556","2022-11-07T13:57:27.556Z","brewing","87.0548110346264","76.316663930386341"
"myDevice","1667829445546","2022-11-07T13:57:25.546Z","brewing","82.879761394800511","63.114120997101111"
"myDevice","1667829443538","2022-11-07T13:57:23.538Z","brewing","87.811107486780045","60.890651106067139"
"myDevice","1667829441537","2022-11-07T13:57:21.537Z","brewing","85.257441628907912","73.910618818505725"
"myDevice","1667829439532","2022-11-07T13:57:19.532Z","brewing","94.788461813535335","63.060916633628523"
"myDevice","1667829437524","2022-11-07T13:57:17.524Z","brewing","96.45106909686163","61.964319558062584"
"myDevice","1667829435515","2022-11-07T13:57:15.515Z","brewing","91.311589306621144","77.392687631020976"
"myDevice","1667829433508","2022-11-07T13:57:13.508Z","Not Brewing","87.685984838374353","72.2555364108851"
"myDevice","1667829431504","2022-11-07T13:57:11.504Z","Not Brewing","85.133756260169434","64.232238750490922"
"myDevice","1667829429491","2022-11-07T13:57:09.491Z","Not Brewing","96.96855084801355","70.5172133671544"
"myDevice","1667829427489","2022-11-07T13:57:07.489Z","Not Brewing","91.094460146579948","66.597343242507847"
"myDevice","1667829425475","2022-11-07T13:57:05.475Z","Not Brewing","96.935640168343753","60.650177666051363"
"myDevice","1667829423462","2022-11-07T13:57:03.462Z","Not Brewing","96.128602342734183","79.697433907978265"
"myDevice","1667829421450","2022-11-07T13:57:01.45Z","Not Brewing","84.205501214074147","67.925605502979522"
"myDevice","1667829419447","2022-11-07T13:56:59.447Z","Not Brewing","91.7606169697199","73.735014513369862"
"myDevice","1667829417432","2022-11-07T13:56:57.432Z","Not Brewing","97.763752748243178","65.062758250742093"
"myDevice","1667829415418","2022-11-07T13:56:55.418Z","Not Brewing","80.92120809681964","62.357977731851172"
"myDevice","1667829413408","2022-11-07T13:56:53.408Z","Not Brewing","80.2142108520786","67.185235166649733"
"myDevice","1667829411404","2022-11-07T13:56:51.404Z","Not Brewing","80.6362846979436","72.215299107540915"
"myDevice","1667829409399","2022-11-07T13:56:49.399Z","Not Brewing","81.273468620790752","74.886136813583477"
"myDevice","1667829407399","2022-11-07T13:56:47.399Z","Not Brewing","87.530216564611948","77.333487907470172"
"myDevice","1667829405388","2022-11-07T13:56:45.388Z","Not Brewing","92.182358323412757","65.127745505972626"
"myDevice","1667829403388","2022-11-07T13:56:43.388Z","Not Brewing","83.696556158008576","74.4980544574583"
"myDevice","1667829401375","2022-11-07T13:56:41.375Z","Not Brewing","80.384299979537857","63.4925908006396"
"myDevice","1667829399370","2022-11-07T13:56:39.37Z","Not Brewing","98.731036760334661","62.028785533829819"
"myDevice","1667829397357","2022-11-07T13:56:37.357Z","Not Brewing","90.615747746894186","65.117009257252818"
"myDevice","1667829395351","2022-11-07T13:56:35.351Z","Not Brewing","81.4161045205881","66.785949168623773"
"myDevice","1667829393337","2022-11-07T13:56:33.337Z","Not Brewing","85.7361138346985","62.435801629129983"
"myDevice","1667829391333","2022-11-07T13:56:31.333Z","Not Brewing","92.306814447469051","67.9204093547136"
"myDevice","1667829389319","2022-11-07T13:56:29.319Z","Not Brewing","89.704962159440271","75.0724204558613"
"myDevice","1667829387317","2022-11-07T13:56:27.317Z","Not Brewing","96.4149239937667","68.1618630412709"
"myDevice","1667829385317","2022-11-07T13:56:25.317Z","Not Brewing","92.261143568596125","76.183165634725384"
"myDevice","1667829383317","2022-11-07T13:56:23.317Z","Not Brewing","81.893845874819746","68.403860420782507"
"myDevice","1667829381304","2022-11-07T13:56:21.304Z","Not Brewing","90.896635158292227","63.617265506948812"
"myDevice","1667829379300","2022-11-07T13:56:19.3Z","Not Brewing","88.009795277874076","79.85836093616949"
"myDevice","1667829377286","2022-11-07T13:56:17.286Z","Not Brewing","87.903392910865549","63.295504578797853"
"myDevice","1667829375286","2022-11-07T13:56:15.286Z","Not Brewing","95.034743757607188","67.948836078957882"
"myDevice","1667829373275","2022-11-07T13:56:13.276Z","Not Brewing","90.076755458771459","76.812483474498"
"myDevice","1667829371262","2022-11-07T13:56:11.262Z","Not Brewing","98.580301753558729","79.547008971225978"
"myDevice","1667829369257","2022-11-07T13:56:09.257Z","Not Brewing","87.046344832536064","75.522682821170861"
"myDevice","1667829367244","2022-11-07T13:56:07.244Z","Not Brewing","92.727453494619581","75.542470126177179"
"myDevice","1667829365231","2022-11-07T13:56:05.231Z","Not Brewing","92.273998399652555","67.75238334802026"
"myDevice","1667829363224","2022-11-07T13:56:03.224Z","Not Brewing","86.40984057620804","79.466589984164543"
"myDevice","1667829361213","2022-11-07T13:56:01.213Z","Not Brewing","98.061452073552573","64.657723124805131"
"myDevice","1667829359204","2022-11-07T13:55:59.204Z","Not Brewing","90.224628558176889","66.863226543937614"
"myDevice","1667829357195","2022-11-07T13:55:57.195Z","Not Brewing","82.958659286033779","66.24286817319674"
"myDevice","1667829355191","2022-11-07T13:55:55.191Z","Not Brewing","92.283084378238186","62.897515567079118"
"myDevice","1667829353178","2022-11-07T13:55:53.178Z","Not Brewing","80.285764869632828","72.519060363992082"
"myDevice","1667829351165","2022-11-07T13:55:51.165Z","Not Brewing","88.062078804106122","77.933114746642985"
"myDevice","1667829349154","2022-11-07T13:55:49.154Z","Not Brewing","93.698305353141677","60.621112666986242"
"myDevice","1667829347144","2022-11-07T13:55:47.144Z","Not Brewing","97.3074869359327","74.769248640727426"
